id,takeout,delivery,outdoor_seating,drive_thru,accesibility,alcohol,dietary_restrictions,catering,counter_service,good_for_kids,wi_fi,credit_card,groups,accept_reservation,rating
oxlvgv2HBuPmpNlVHru0yQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3
PkBVbD3L0jCc9efVwJLwYA,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3
tGVBdmsWRlawoFxI6FD9rg,1,1,1,0,0,0,0,1,0,1,0,1,0,0,3.5
27jGuI1lizX-L39LTQAuzw,1,1,0,0,0,0,0,1,0,1,0,1,0,0,5
ZZKSh6Kv3l-ku22Gw9wsnA,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2
mJOTi29xdyuiu7MFNhm6Ng,1,0,1,0,0,0,0,1,0,1,0,1,1,0,4.5
NKX81o3-dT9a1YCFD7sivg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
solAArVrEnuZ-qHNmi_Dhg,1,1,0,1,0,0,0,1,0,1,1,1,1,0,4
A_Kh7rwL6CPePtvdOoWUDA,1,1,1,1,0,0,0,0,0,1,0,1,1,0,3
1cdvmkWjYCabtLd_5MMeYw,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4
ddfgRGUquWS545ey3V_MZA,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5
EEs_jK26kMA87hc-5_Ni8Q,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
N3L-q8Afp2NFoOUrcJ1C0w,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2.5
gKAKnXmvkj8ENFIFMhEGlg,1,0,0,0,0,0,0,0,0,1,1,1,1,0,3
nbxFr2d30dYRWXy1rc0agg,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3
ES5-3q2LzvChQWlhbFCZWw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
SKbMFiv_wgLTs045aCnmgw,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3.5
Z6f5SQmGTckZ_KkKbib2VQ,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3
lPY-Eh8YLwTCiEkh68wGmg,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3.5
6bT_9fRGR5RMMF_ik_wImw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
fTXSAVnzPkHqCzA4l6896g,1,1,1,1,1,0,0,1,0,1,1,1,1,0,4.5
liwJYmEtWmWHcef_16kCTQ,1,1,0,1,0,0,0,1,0,1,1,1,1,0,2
945COKKrD_bTDznBeHqksw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1.5
8L8n9i2iuxPZ3YqT2ePCcg,1,0,1,0,1,0,0,1,0,1,1,1,1,0,4.5
Hi4AgS-uR-lEOF4oZl546g,0,0,1,0,0,0,0,0,0,1,1,1,1,0,4
pcsBMqZmpfVClemk43HhwA,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4
Zqd_DHAtrdzRJ8u3zwrvEA,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4.5
rFQn-ANlTA8CQd8PtF-wdw,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2.5
Q4tTrdDJ95_PviqNh6w74A,1,1,1,1,1,0,0,0,0,1,0,1,1,0,2
OseALGXEitLqnPNP85R4vw,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4
qnaFtY-FmoSP1ebrPdhM7Q,1,0,0,0,1,0,0,0,0,1,1,1,0,0,3.5
Rk0SeN8Ur_Z7cVHZttGLKw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4.5
RsjgvZO_0aLsg9YxvtBwpg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
TCYDFBbn6oW3sTO9Ub2hCA,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2.5
31KYjhEDOC7oPLoKqAi-YA,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
U9IinzLvwvNzlg0SqJ-fHg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
FNsMxoaTa-HCbAxP0Baj9Q,1,1,0,0,0,0,0,0,0,1,1,1,1,0,4
9RGz39LsITEiKn_3LLOnqA,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4.5
FnzutBUv04nk86rsZPuT_g,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.5
ykh_0dbCMNDuHLNv4N-OKA,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2.5
JkBiCY04rSSAa7qrawqUsg,1,0,1,0,1,0,0,0,0,1,0,1,0,0,3.5
uM1ahq0ZG5utDIV3JwjHyA,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.5
rpR47Nl45OKNbv9OEUkIBA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.5
8TBPpEgCEEpVlPyo9LKcGw,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4
0U_OKGqqh4Zso95bevQqFQ,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2.5
0mNtUn-iQyn47cmnZ9mx8g,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
HqPJtT8uQ7duwGIoAcwRVQ,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1.5
T3pWvZ9uKnOQIsOPcQ5yzw,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.5
hzzgjLwxRw1jld4xH_Q7BQ,1,0,1,0,0,0,0,1,0,1,0,1,0,0,3.5
B93BiuxTi4M533Ll-7XYTA,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4
i9_2zZZAhQwzFe1Pk3QnXw,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2
vEfyDHrxWN0pfuCRNlocJw,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2.5
Yv8SFSgQG1tXbrCnuQP6bA,1,1,1,0,0,0,0,1,0,1,1,1,1,0,2.5
BuLAyc75MqOzyyTYgA8O5Q,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2
VKJYOnjRrPcXSkXCTynwbg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
vkIhDz7eJScEN2CZnGAkjg,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3.5
9e_rrzyTolsH1RUXHOvsMA,1,1,0,0,0,0,0,1,0,1,0,1,1,1,3.5
SzEV-Sz9_kRNQSxwXTPYrg,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4
Lq1fNQQBMwG4NWRS3UcrFw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
AlHrYVvcx-RcIbUz5aEiLQ,1,1,0,0,1,0,0,1,0,1,1,1,1,1,3.5
fafQhp6heiBWbOPBooB82g,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3
yafK0mVc5vx03g8QT0wzLw,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3
rzbIq9mF4s0l9SL-j7XDHA,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2.5
PdnqUb4snxEV8TG6gNP1_Q,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3.5
S1ItVIbwg_czRTi5c3Yx4A,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3.5
uuEdVSddKBJ5CtStDifE3g,1,1,0,0,0,0,0,0,0,1,1,1,1,0,3
B2SzUN9ufZ8htSam4NDA7w,1,1,1,1,0,0,0,1,0,1,1,1,1,0,3
-kFTv6W5q8-SM5RFkV_mbw,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.5
LhnUeTIYMdYX1FWzrS5GQQ,1,1,0,0,0,0,0,0,0,1,0,1,1,1,4
S8obO75HdAxvT0QPAMFqwg,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3.5
ovO6bjl0GGovNW7kkVz_HA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4
-8jIGHKz1-Tnv2X85kxbvQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
IWHscMR1NaaLDy6g5lpnkg,1,0,1,0,1,0,0,1,0,1,1,1,1,0,4
Sqpr7OTHf_XHT2_6WFuemw,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2.5
WVRat7R_Fr0gkmyOUmsxFQ,1,1,0,0,1,0,0,1,0,1,1,1,1,0,3
kcOWQgF8gnehRd1UVmBkAw,1,1,0,0,1,0,0,1,0,1,1,1,1,1,4
eObo_Ox6xQkTAQadT6i_1w,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3
Oirb72DnjzSCosLEAHEoDw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4.5
ts87cjqEKEGnYeFnRwM4Tw,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4.5
hTL8J3fSb0ijEabyRxSoHg,1,1,1,0,1,0,0,1,0,1,0,1,0,0,3.5
i4nKNUxMY6S99idIEMgssg,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2
atrewLpT5jbpDXeznOTqdA,1,1,0,0,0,0,0,1,0,1,1,1,1,0,2.5
wmoty8OHzYRYHXxLvA947g,1,0,1,0,1,0,0,0,0,1,1,1,1,1,3
ho43GKL_yZvQ3fJiWtDgiA,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
hLRyFYj2InENi2xhVJfPZQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
bdRy9zeUgvcMkNhmr4QBqw,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4.5
Tvn4DEIXkRm9QY_IQ_HJJA,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2
Aw9Tldxcg5ifodzn0R2O6g,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4
WUdM4vFgbetmu64_HfqStQ,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3.5
cqfvkRXu39uP423lk3IUPQ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4
dEHHpeN5XDXLhMBGNzrl8g,1,0,1,1,0,0,0,0,0,1,0,1,1,0,4
cfFdnSlMmqQoAb0KDk9IPw,1,1,1,0,0,0,0,1,0,1,1,1,1,0,4.5
-zH42-1AauJru4EF-s7Rgw,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3
WroosnY3U0t_Lg1U_3s8AQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
UhICqvwGPmfF3gnv8gdk6g,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3.5
Vlf3TF8ZDGp94VGI2OdyOw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2.5
q-lBD46MyZEBL-ZBlyhdjQ,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3.5
kPuwg0Lx1RVa9TClDl5Ocw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3.5
F3dimcQ49-KpMWNuZCKwqA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2
1WWpTaRBYfm6ChQJKuAHZA,1,0,1,0,0,0,0,1,0,1,1,1,1,0,3.5
D6tv78balxSAdiUjuM8dGg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
-t1hxZ6X-XaIU4BBUQCXGA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3
Ukkr1N8UApmJsOzbX4XnRA,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3.5
ly0nkQsbvKkHNUyl5AGdjA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4.5
AsmGfIDbcdSQvxf_ZLJ0kw,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5
NO59rcnK8zE7tGrzuB8vZg,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3.5
4a5L98EcwuezQT4A__onew,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3
UCf1qieF9Lss61Te-Qnacg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
Z9w4TYuAgv_sze1NOZ4uIA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3.5
6jU-C5QR20A_26Kzu_YyYg,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3
xchndUNaThx-L-zBUIYAUA,1,1,1,1,0,0,0,1,0,1,1,1,1,0,2.5
fl08K_-1-EVKCQxH6L0tjQ,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3.5
p3wxrylb1WxdvhCemf0D_A,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.5
509S3lxFEPa_qBeokJg47A,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
Sfml-YTCGYKiCpLlP7dAMA,1,0,1,0,1,0,0,0,0,1,1,1,0,0,4.5
quY_McgW57daeJYBXyp_yg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.5
e4akHZdEhNWOiaE4hj0OFw,1,1,1,0,0,0,0,1,0,1,0,1,1,1,3.5
5Y2aYrX2VUMqUdiNQgARew,1,1,0,0,0,0,0,1,0,1,1,0,1,0,3.5
L5x8FH4G7mvYIEGjvLhUCA,1,1,1,1,0,0,0,1,0,1,1,1,1,0,3.5
3Fysebw0WTZzIkbgH9BxNQ,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2
s_8340p2lrtErGVEuZS_IQ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.5
KsUimGJMBc7hNcNtZVrvRw,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2
6SYG6M05gIwaj3doas6X9Q,1,1,0,0,1,0,0,0,0,1,1,1,1,1,4
mwRqQENSKmBIGZEfWRzX5g,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1.5
hn4S2AwFdcKqZOWsKWRdAA,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5
MJ_72QN7ea4dmHw8jtZ_Xg,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2.5
06NHXjVHiGKNpZ2XeajVkA,1,0,1,0,0,0,0,0,0,1,0,1,1,0,4
D4_SY2a4YnoFhrwHeYVioA,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3.5
cGeQwV8BA-af5O5fjtGj7g,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
ol8pa4uP3mu97ii5gvw9qg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3
THtI5od_0fvbFYgBOacBTw,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3
X2VNoC43s7df58HHDCqMwg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
seMvLAjolVwWOVQE4rvdMQ,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3.5
74OprXnWEpLcTwxjt5ioWQ,1,0,1,0,0,0,0,1,0,1,0,1,1,0,4.5
U4ALy9epZHEwFl3FnGun6w,1,1,0,0,1,0,0,1,0,1,1,1,1,0,4
3adRzd7opYta2SKWYyro5w,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
p2j5sADK9ucYX5eRmfZw1w,1,1,0,0,1,0,0,1,0,1,1,1,1,0,4.5
Ry_7pocLHzf3fip7JgqXcQ,1,1,0,0,0,0,0,0,0,1,1,0,1,0,4
q8b9QZuB-s6mwr4E5MZUaw,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
Txbjo8zUMKdkDLf1DBA9Qg,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3.5
LfEVV-TB0AO3PuGZNNmqcQ,1,1,0,0,1,0,0,0,0,1,0,1,1,0,3.5
r1KeEfnODOv17cXNTyzsGQ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5
Lm6VyDb-DPfSiUYb8S4_TA,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4
92rqV6-W0Osz-kM_5968nA,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3.5
NaRqFZ_l3LCHnX9j2TND-Q,1,1,1,0,0,0,0,1,0,1,1,1,0,0,2.5
EDlpWOTj-lCTuPLwhOsxdg,1,1,0,0,0,0,0,1,0,1,1,1,1,1,3.5
Wyy8UIqOlvvaHBQxodo1xw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
A0_0o7UtaFUPC_zEFRpMcQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4
U38qWRzipCn6p4MEu1daXA,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2.5
QWF_PoD4PthsYsq2Tk0GEQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
Nltoo7CLKpCzBrCTWr8UsA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4
ZGChyjzwb_buWTT6Wg-q7g,1,1,0,0,0,0,0,0,0,1,0,1,1,1,4
J2fh7F5wZ9BwjfKbxqQWiw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2
waMeR43MNRlowsLDY02HXA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.5
AbPQR7DfUZOwoUdgSPQSjw,1,0,0,0,0,0,0,1,0,1,1,1,1,1,3
oApZNJtRz5TYSQq4eshsSw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2
P-a6WMxnBncXP4ZnFXeYww,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
OLv_9dEcUGLq6AasZuloQw,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4.5
h6gEB2JmquKkuirJnrHk3g,0,0,1,0,1,0,0,1,0,1,0,1,1,0,4.5
BGFOFCbwdzVRlEc_eUmJgg,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3
eWRinUGra5YZGLrCncwkfA,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
jDbcGVldcTiRlKXtcM0qZw,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4
FcZxIZcFyJFDny8J83KzCw,1,1,0,0,1,0,0,1,0,1,1,1,1,1,4
9shXDmiEvRLgD93R6KlPNA,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2
DySc74Wa_LuqJ3v5BMmTqw,1,1,1,0,1,0,0,1,0,1,1,0,1,1,3
PYtMqV_xv_EAhDbnfREf7Q,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
80cGp3IFlveDqwDiRENOHg,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2.5
rKpKG6YktC-7jdNOxiJ2tQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4
CpkApz2NdHuZMFWQ5XVVlA,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
jCJnPdOPoor62kKZPxqrIg,1,1,0,0,1,0,0,1,0,1,0,1,1,0,3.5
eJNV9qRAU-3pYHeEm7LtuA,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3.5
bxYDpLu4dSWZDQIWV0QowQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
5RXDgXZWajY_cPWKbOGqKQ,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4
_IiaEAAl3Nmh0H4_j_im6Q,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1.5
hAaS-9vvlw_UPEMqkMi7hQ,1,1,1,0,0,0,0,1,0,1,0,1,1,0,2.5
1M3zqofrUtKUiEsapMcV8Q,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4
_8yGCHO9xX7J6bWRB3oNwA,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4
A9bqf3aoiQXX9WBswewivg,1,1,1,0,0,0,0,1,0,1,0,1,0,0,3.5
kQoIYrwicWVN4ASBVGXJKw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.5
JbyHeQe-Ifn3FPpp0LATwA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4
d80UhRat3G8dEOC-CahnxQ,1,0,1,0,0,0,0,0,0,1,0,1,1,0,3
nX-AW2Y9VtJBpq304lNDNg,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3.5
DZCv2IQvt0M-3wzXh2ndMQ,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4.5
LlZtkQlmFx6GcF-kyz7gqA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
JSNNG2lSrdWn-Tn9PKxRBQ,1,1,0,0,1,0,0,1,0,1,0,1,1,0,4.5
HhDmtHGXwJH20te7nhjINQ,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4.5
tZZlyRGtek25Bc0AVdpcNA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2
FcMdDGA2hgAcY8_uZ9PkKg,1,1,0,0,0,0,0,1,0,1,0,1,1,1,4
ZlCO2nGFcdNoaE6PodYYiQ,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4.5
Qg17JxnBMiRDEM5uE5yzOA,1,1,1,1,0,0,0,1,0,1,0,1,1,0,4
b1mID_jaz46GCGO1RFZkGw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4
ALQ-X5550gg9ddLpB2kfqw,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4
Q0fhfbJzJlgJJ0YV_ma6jA,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3
_1W_H-By3_VhM_Bas4-JCQ,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1.5
UdHM_g-JbjxQvGaHKykKeA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.5
hSusrHAzG3QUE8zrYqYYzQ,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4
DwT8w1HbdjOANlAhNMgB7Q,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3
1ScyDAQPgM5JuAUqZijY6A,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
sbdJvZKuh6kGtT5mcrmzWA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2
xjKYMg7ePgUQ9qarvJgpiA,1,1,0,0,0,0,0,1,0,1,0,1,1,1,4
MtVjchWhpvIZjx93nPGNDA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2
jhSSiLwrq9t3Fij2pVlvug,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2
nLCZiZrqZ3LtdifCv8et7g,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2.5
awP8K5-rmX6lfPy3CDCvsg,1,1,1,0,0,0,0,0,0,1,1,1,1,0,4
_VVA_fbTM8eKQq4A57Y_dA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5
a0EbgidUvF5DdlOumRh9_g,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1.5
eUTup9syYTExNL3ib8NX4g,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
Y0noTXR3jgtEXBCmI0jdWg,1,1,1,0,1,0,0,1,0,1,1,1,1,0,4.5
JXNvb6-lBFhxowZ_y7QHlA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2
db2Gro2VPPecFA7nESsvxw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
kmqurE4hVlewl390RaODNA,1,1,1,0,0,0,0,1,0,1,0,1,0,0,3
d1VQMf1ffOqMvGyw_Vxv_w,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2.5
saS9fXK4BRcXOly3f3S_bg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5
owMvBvgacX61VhLeMDF7ZQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,5
XfxBlYGBEe9qBKN_6AA7Uw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4.5
ceB1XkRoJLbBPScXZsAF9g,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3.5
qaABlWyewmE_2VakFyYUtA,1,1,1,1,0,0,0,1,0,1,1,1,1,0,3.5
EztyIzdQrxPHUv2EFbVBEQ,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4
bA2GyVtpZzp4BZ2p14-tCQ,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3.5
aFRB5lGVv4VnKiZt_c1zxA,1,1,1,0,0,0,0,0,0,1,1,1,1,0,3.5
4Npws3Svn4Al4_bpvTMXZA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.5
9ebgSYYC6-hWUvMVqMGp0Q,1,1,1,0,0,0,0,1,0,1,1,1,0,0,3.5
cbDPotTFcIBONQH6kFFyVA,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2.5
NBVR352MT2JkObaT1MfIDQ,1,0,1,0,0,0,0,1,0,1,0,1,0,0,4.5
wA5wJHteesfV3Z6TuATBtg,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1.5
ymWAII3ADa7f-cV5w-BrIQ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5
pCrNsRdZGzUzz8Ye5w-lpQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2
UF436Ju_UY0zuE5RNtYW5g,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
icydX8ke3jYeam4yL3ap4w,1,0,0,0,0,0,0,0,0,1,1,1,1,0,3
-Pq_I1Dqc7W0xf3A6SJTpQ,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3.5
1Lr4sdFV9c1-W3R2D_zV4w,1,0,0,0,0,0,0,1,0,1,0,1,1,1,3.5
TSrkkd0Fr-vDEM-In3hiFA,1,1,1,1,0,0,0,1,0,1,0,1,1,0,2
nYZJW0VSRtieUjXJ-laIrQ,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1.5
d9nolvK2c3hbRJxw__N3AQ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5
2KE1synn-5TelPHxE-92JA,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1.5
PcamveJ7jyN7MtoBbhf6Og,1,1,0,0,1,0,0,1,0,1,0,1,1,1,4
t1o0DX6aEUVm9ur43kQ_Yw,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1.5
A8gVrDQNeNOFLep0icvpSA,1,1,0,0,0,0,0,0,0,1,1,0,1,0,3
Wc-kmnqcFEUyaK-E7hu_XA,0,1,0,1,0,0,0,0,0,1,1,1,1,0,3.5
0ZL5GlH3FjVJ9ATnGDNRGw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
hP6ingyuzGoyxzEHglaetQ,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2
Myn542cPQ19wgoFWGKM-Lg,1,1,1,0,1,0,0,1,0,1,1,1,1,0,4
xYEeA5rK8nQxSbETixCQbQ,1,1,0,0,0,0,0,1,0,1,0,1,1,1,3.5
sL6fC0P4C-gyL4E5gacUeQ,1,1,0,0,1,0,0,1,0,1,0,0,1,0,4
i607N2kaxpGXXeSVsQFJBQ,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3.5
JxWuIaBdzVypZShqzFDpRQ,1,1,1,1,0,0,0,0,0,1,0,1,1,0,3
6sxjd6m1nwhqdN2xyRdOtA,1,0,0,0,0,0,0,1,0,1,1,1,0,0,5
-ygugwY5-_bYrOwN_jo9Ag,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
TK4dPtI2fglPR3LhUEoCmg,1,0,1,0,1,0,0,0,0,1,1,1,0,0,4
htxSG3PaXLHeJ6wsaQ3NTQ,1,1,0,0,0,0,0,0,0,1,1,1,1,0,3.5
FBqYnP7H3TMHYQvafuBTSA,1,1,1,0,1,0,0,1,0,1,1,1,1,0,3.5
DSF1rt_4KRO0KQ2zusZtwg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5
YCCku8-zh9krh15MHBywIw,1,1,0,0,0,0,0,1,0,1,1,1,1,1,3.5
ZXRdFOGhlkmLgjj-Mkupuw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2.5
S1Oatik7asDJdXbcVL3vRg,1,1,0,0,0,0,0,0,0,1,0,1,1,1,3.5
ZoYq8ywyVBqBjY2uk61W8w,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2.5
Zx_Ad0iUgA9pNbc_Udlb8w,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4.5
AUialivOAMMuHBt0043Gtw,1,1,0,1,0,0,0,0,0,1,0,1,1,0,3
lO9Etpj39t9IGew3-tdwXg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
GsOc2dLx08yIdTyGVggy3A,1,0,1,0,1,0,0,1,0,1,0,1,1,1,4
